ID,NAME,E_NAME,TVAL,SVAL,PVAL,AP_RATE,DEPTH,RARITY,WEIGHT,COST,SIZE_LOWER,SIZE_UPPER,BASE_AC,BASE_EV,BASE_DAMAGE,PLUS_HIT,PLUS_DAM,PLUS_AC,PLUS_EV,FLAGS,ADD_CREATURE_TRAITS,DESCRIPTION,E_DESCRIPTION,COMMENT
187,『アイグロス』,'Aeglos',22,2,4,100,15,45,80,140000,0,0,0,0,3d6,15,25,10,0,WIS|HIDE_TYPE|THROW|RIDING|BRAND_COLD|SLAY_TROLL|SLAY_ORC|FREE_ACT|RES_COLD|SLOW_DIGEST|ACTIVATE|BLESSED|SHOW_MODS,,上級王ギル=ガラドの強力な槍で、「雪の切先」として名高い。「その剣は長く、その槍は鋭く、輝く兜は、遠くより望みえたり。」とエルフの歌に歌われるこの槍には、サウロンのいかなる忌まわしい下僕どもも太刀打ちできなかった。,"The mighty spear of Gil-galad, famed as ""Snow-point"" in the songs of Elves, against which all the foul corruptions of Sauron dashed in vain.",
188,ボリショイの,of Bolshoi,21,2,4,100,15,8,30,22500,0,0,0,0,2d6,6,9,0,0,DEX|CHR|HIDE_TYPE|RIDING|KILL_ANIMAL|ESP_ANIMAL|BRAND_FIRE|ACTIVATE,,某国サーカス団で使用された由緒正しい猛獣使いの証だ。このムチの音はどんな猛獣でも震え上がらせることができる。,,
189,破壊の,of Destruction,23,33,3,100,70,8,30,100000,0,0,0,0,3d6,-25,25,0,0,STR|DEX|BLOWS|CHAOTIC|CURSED|HEAVY_CURSE|TY_CURSE|AGGRAVATE|BRAND_FIRE|BRAND_COLD|BRAND_ELEC|BRAND_ACID|BRAND_POIS,,強力な破壊力をほこる「はかいのつるぎ」と素早く攻撃を繰りだす「はやぶさのけん」を合わせた武器だ。この剣を使えば破壊神シドーを倒すことなど赤子の手を捻るようなものだ。,,
190,『ストームブリンガー』,'Stormbringer',23,30,2,100,45,1,180,100000,0,0,0,0,6d6,16,16,0,0,VAMPIRIC|STR|CON|FREE_ACT|HOLD_LIFE|RES_NETHER|RES_CONF|RES_CHAOS|CURSED|HEAVY_CURSE|DRAIN_EXP|AGGRAVATE|QUESTITEM|SLAY_HUMAN,,一万年の長きにわたり、栄華を誇りしメルニボネの光の帝国の末期、大いなる異変天地にありて、人と神々の運命は〈宿命〉のかなてこの上に鍛へられ、恐ろしき戦さあり、もろもろの勲し行なはれたり。このときあまたの勇者輩出せり。なれど衆に優れたるはメルニボネ最後の王エルリック、ルーンの刻まれし黒き剣のになひ手なりき。,,
191,『ナルシル』,'Narsil',23,2,1,100,20,4,130,20000,0,0,0,0,2d2,6,10,0,0,STR|BLOWS|HIDE_TYPE|SLAY_ORC|SLAY_TROLL|RES_FIRE,,「金はすべて光るとは限らぬ、放浪する者すべてが、まよう者ではない。年ふるも、強きは枯れぬ、深き根に、霜は届かぬ。灰の中から火はよみがえり、影から光りがさしいずるだろう。折れた刃は、新たに研がれ、無冠の者が、また王となろう。」,A blade of Elendil that was broken by his fall as the battled Sauron upon the steps of Barad-Dur.,
192,『GHB を倒したけどこんな嫌なＴシャツしか手に入らなかったよ！』,'I killed the GHB and all I got was this lousy t-shirt!',36,0,0,100,0,0,10,1,0,0,1,0,1d1,0,0,0,0,QUESTITEM,,,,
193,美髯公関羽の,of Guan Yu,23,22,3,100,60,60,320,200000,0,0,0,0,4d5,20,20,5,0,STR|DEX|CON|SLAY_EVIL|SLAY_HUMAN|VORPAL|SHOW_MODS,,豊かな髯を蓄えた義人・関羽はこの青龍刀で多くの豪傑を地に叩き伏せて来た。,,
194,酒呑童子の,of Shuten-douji,21,16,6,100,40,40,350,100000,0,0,0,0,4d7,0,20,10,0,STR|RES_FEAR,,大江山の鬼の首領たる酒呑童子の重い金棒だ。,,
195,『ゴールデンハンマー』,'Golden Hammer',21,19,0,100,45,5,50,300000,0,0,0,0,2d6,0,0,0,0,,,このハンマーを用いると盗まれたアイテムが取り戻せるらしい。,,
196,『グリムトゥース』,'Grimtooth',23,4,1,100,7,15,12,25000,0,0,0,0,1d4,5,5,0,0,DEX|BLOWS|BRAND_POIS|SHOW_MODS|THROW,,,,
197,ペルセウスの,of Perseus,34,3,2,100,30,10,65,45000,0,12,5,0,1d2,0,0,15,0,STR|RES_ACID|RES_COLD|RES_FEAR|REFLECT|SUST_STR,,蛇の髪を持つメドゥーサの石化の睨みも、この反射の盾の前には効果がなかった。,,
198,抜け忍カムイの,of Kamui the Escapee,23,19,4,100,20,8,100,60000,0,0,0,0,2d9,15,2,0,0,DEX|STEALTH|SEARCH|RES_FIRE|BRAND_POIS|ACTIVATE|SEE_INVIS|SHOW_MODS|WARNING,,,,
199,『ブラッディ・ムーン』,'Bloody Moon',22,30,2,100,70,12,250,180000,0,0,0,0,8d4,8,8,8,0,ACTIVATE|SHOW_MODS,,,,
200,ダ,'Dasai',36,8,-10,100,20,3,110,0,0,0,8,0,1d1,-1,0,64,0,AGGRAVATE|SUST_CHR|CHR,,なんとゴツゴツとした鎧だこと。,,
201,『青龍の霊鱗』,'Elemental of Ching-Rong',38,2,0,100,80,9,300,200000,0,0,40,0,2d4,-3,0,30,0,RES_ACID|RES_FIRE|RES_COLD|RES_ELEC|RES_DARK|RES_CONF|RES_POIS|FREE_ACT|SEE_INVIS|ACTIVATE,,玄武、白虎、朱雀とともに四獣と呼ばれる青龍の鱗鎧を身に纏えば、神の如き守護の力が得られる。,,
202,『天の沼矛』,'Ama-no-NumaHoko',22,4,4,100,50,40,240,150000,0,0,0,0,2d8,16,20,0,0,WIS|CHR|SUST_WIS|SUST_CHR|HIDE_TYPE|SLAY_EVIL|SLAY_DEMON|SLAY_UNDEAD|RES_ACID|RES_COLD|RES_BLIND|RES_CHAOS|LITE|ACTIVATE|BLESSED|SEE_INVIS|SHOW_MODS,,「是に天つ神、諸の命以ちて、伊邪那岐命、伊邪那美命、二柱の神に、『是の多陀用弊流国を修め理り固め成せ。』と詔りて、天の沼矛を賜ひて、言依さし賜ひき。故、二柱の神、天の浮橋に立たして、その沼矛を指し下ろして画きたまへば、塩許々袁々呂々迩画き鳴して引き上げたまふ時、其の矛の末より垂り落つる塩、累なり積もりて島と成りき。是れ淤能碁呂島なり。」(古事記)。 ,,# モーロックの高僧の錆びた鎖かたびら
203,モーロックの高僧の,of The High Preist of Morlok,37,1,-2,100,90,8,200,100000,0,10,14,0,1d4,-5,0,-40,0,INT|WIS|CHR|HIDE_TYPE|RES_LITE|RES_DARK|RES_ACID|RES_ELEC|RES_FIRE|RES_COLD|RES_POIS|RES_CONF|RES_CHAOS|RES_NETHER|RES_NEXUS|AGGRAVATE|CURSED|HEAVY_CURSE|TY_CURSE,,この赤々と錆びた今にも崩れ去りそうな鎖かたびらには、かつて愚かにも守護する魔除けを奪われ朽ち果てた、太古の高僧の怨念がこもっている。,,# 綱鎧『化粧回し』
204,『化粧回し』,'Sumo wrestler's loincloth',36,9,4,100,20,10,60,50000,0,0,4,0,0d0,0,0,0,0,STR|CON|SUST_STR|SUST_CON|RES_FEAR|FREE_ACT|ACTIVATE,,遥か東の国のスモー戦士が身につける正装だ。その豪華な宝飾は力強さを感じさせる。,,
205,北極の聖獣ムックの,of Mook,35,3,0,100,20,20,30,50000,0,0,3,0,0d0,0,0,20,0,RES_COLD|RES_ACID|RES_CHAOS|LEVITATION|ACTIVATE,,ガチャピンと対をなす赤い獣の毛皮のクロークだ。,,# 金属製ラメラー・アーマー『バテレン鎧』# 「夢幻の如く」という漫画で，織田信長が西洋鎧を着ます。# REFLECTは，矢でも鉄砲でも持って来い！ってことで(笑)。
206,『バテレン鎧』,of The Padre,37,13,2,100,45,5,340,80000,0,11,23,0,1d6,5,5,17,0,CHR|REFLECT|RES_FIRE|RES_CHAOS|LITE,,織田信長の愛用した光り輝く西洋の鎧だ。,,# グレート・ソード『真魔剛竜剣』 (from ダイの大冒険)# ダイの親父，竜騎将バランの剣。# 発動でサンダーボール(ギガ・ブレイクのつもり)# ダイの大冒険中で最強といわれる剣なので，強くないと意味ない。# でも，強すぎてもゲーム的に意味ない。
207,『真魔剛竜剣』,'Dragonic Sword',23,25,3,100,50,160,200,180000,0,0,0,0,4d6,17,23,0,0,STR|SLAY_EVIL|SLAY_DEMON|BRAND_ELEC|RES_ELEC|RES_FIRE|RES_NETHER|LITE|SEE_INVIS|SHOW_MODS|ACTIVATE,,天地魔界のバランスを保つ使命を持つ竜の騎士に代々伝わるオリハルコンの剣で、竜騎将バランが所有している。,,
208,『イージス・ファング』,'Aegis Fang',21,8,2,100,30,40,100,100000,0,0,0,0,3d3,11,22,0,0,STR|DEX|CHR|TUNNEL|BLESSED|SLAY_EVIL|SLAY_DRAGON|SLAY_ORC|SLAY_GIANT|SLAY_DEMON|RES_COLD|SEE_INVIS|RES_FEAR|REGEN,,バトルハンマー氏族のドワーフの長にして、伝説の都ミスリル・ホールの王、ブルーノー・バトルハンマーの生涯最高傑作だ。「なるほどね」ドリッズドは、ハンマーをブルーノーに返した。「古いハンマーか。あの子にはちょうどいいかもな。ミスリルや、アダマンタイトや、ダイアモンドをわざわざ使ってあるくらいだものな」（富士見書房「アイスウインド・サーガ１魔石の復活」 R・A・サルヴァトーレ著、風見潤訳）,,
209,『隠者の紫』,'hermit's purple',21,2,2,100,40,40,30,40000,0,0,0,0,1d6,10,5,0,0,INT|WIS|FORCE_WEAPON|SEE_INVIS|TELEPATHY,,半幽体化した不思議な茨の鞭だ。所有者の精神力を攻撃力に変換し、波紋の力で身を守ることができる。身につけると遠い場所の出来事がわかる。,,
210,『炎の鉄ゲタ』,'Tetsu-geta of Flame',30,6,-1,100,20,15,150,40000,0,11,6,0,1d1,-5,10,20,0,INT|WIS|CHR|STEALTH|SPEED|RES_FIRE|SUST_STR|SUST_CON|SH_FIRE|REGEN|RES_FEAR,,古来より伝わる、男を磨くための靴だ。ふだん身に付けていれば、外したときに自分のからだが羽根のように軽く感じられるだろう。,,
211,ナインの,of Nain,20,7,6,100,60,5,250,80000,0,0,0,0,3d8,12,18,0,0,TUNNEL|INFRA|SEARCH|STR|SLAY_ORC|SLAY_TROLL|SLAY_GIANT|SLAY_DRAGON|BRAND_ACID|RES_ACID|RES_DARK|RES_DISEN|ACTIVATE,,アザヌルビザールの戦いにおいて、スロール王の仇を討つためアゾグに決闘を挑んだナインが使っていたつるはしだ。「するとその時、くろがね連山の一族がやって来て、遂に戦局を一変させたのである。戦場に遅れて新たに到着したグロールの息子ナインの率いる、鎖かたびらに身を固めた戦士たちは『アゾグ！アゾグ！』と呼ばわり、前に立ちはだかる者があればつるはしで当たるをさいわい斬り倒しながら、オークたちの間をモリアの入口に向かって突進していった。」,"Wielded by Nain of the Iron Hills at the Battle of Azanulbizar, this great mattock brought victory to the Dwarves over Azog's Orcs - though Nain himself fell at the last, even with victory already assured.",
212,バルログの長ゴスモグの,of Gothmog,21,2,-2,100,60,35,90,66666,0,0,0,0,3d6,13,15,0,0,INT|WIS|DEX|STEALTH|HIDE_TYPE|SLAY_HUMAN|HEAVY_CURSE|CURSED|AGGRAVATE|BRAND_FIRE|IM_FIRE|RES_ELEC|RES_DARK|LITE|SLAY_ANIMAL|SLAY_ORC|SLAY_TROLL|SLAY_GIANT|ACTIVATE|SHOW_MODS,,この正視するもかなわぬ眩い炎のムチをひとたび手に取れば、バルログの長ゴズモグは戦において負け知らずであった。,"With this unbearably bright whip of flame, the Balrog Gothmog has become known for never having lost in combat.",
213,天性寺聖地蔵尊の六環,of The Bonze Octopus,21,7,2,100,35,40,70,125000,0,0,0,0,1d7,8,8,8,0,STR|WIS|BLOWS|TUNNEL|ACTIVATE|RES_ACID|RES_ELEC|REGEN|FREE_ACT|BRAND_ELEC|BLESSED|XTRA_H_RES,,その昔、蛸を引き連れて岸和田の地を守るために戦かったという蛸法師こと地蔵大菩薩の化身が使っていた六環の錫杖だ。「…その時。一人の法師がどこからともなく現れて、何万という敵に飛びかかり、手に持った錫杖をぶんぶんと振り廻して敵兵を薙ぎ倒す、その勢いの凄まじいこと。天が稲光し、地が揺れ動くようやったそうな。」,,
214,青き衣のフンディンの,of Fundin Bluecloak,21,6,4,100,65,65,130,150000,0,0,0,0,4d4,13,17,10,0,STR|WIS|SPEED|LITE|HIDE_TYPE|SLAY_EVIL|SLAY_UNDEAD|RES_FIRE|RES_ELEC|RES_NETHER|HOLD_LIFE|ACTIVATE,,もっとも偉大なドワーフの司祭のひとり、青き衣の『フンディン』の武器である。所有者の肉体と魂魄を護り抜き、死してなお生にすがりつこうとする者どもを打ち滅ぼす。,"The weapon of one of the great dwarven priests, with powers to preserve body and soul, and the bane of those who seek life beyond death.",
215,宵闇の,of The Pitch Dark Night,40,24,4,100,50,150,2,50000,0,0,0,0,0d0,0,0,5,0,STEALTH|SEARCH|HIDE_TYPE|SEE_INVIS|RES_DARK|ACTIVATE|LITE|INSTA_ART,,漆黒の宝玉がつけられた頸飾りだ。身に付けると自分が暗闇の中にいるのを感じる。,,# The Bastard Sword of Eowyn
216,エオウィン姫の,of Eowyn,23,21,4,100,30,50,140,120000,0,0,0,0,4d4,12,16,0,0,STR|CHR|STEALTH|SPEED|SLAY_EVIL|KILL_UNDEAD|SLAY_GIANT|SLAY_ANIMAL|RES_NETHER|RES_FEAR|RES_DARK|RES_COLD,,「盾持つ乙女」ことローハン王国のエオウィン姫が、ベレンノールの野において魔王に振るった剣だ。「しかしわたしは生き身の人間の男ではない！お前が向き合っているのは女だ。わたしはエオウィン、エオムンドの娘だ。」,,
217,聖騎士の,of Sacred Knights,40,25,2,100,50,50,2,77777,0,0,0,0,0d0,0,0,10,0,STR|WIS|HIDE_TYPE|RES_CONF|RES_CHAOS|BLESSED|SEE_INVIS|FREE_ACT|REGEN|HOLD_LIFE|ACTIVATE|INSTA_ART,,これを身につけたプレイヤーは呪いをはね返すことができる。,,
218,地獄の,of the Hell,40,26,-2,100,50,40,30,66666,0,0,0,0,0d0,15,15,-5,0,INT|WIS|CHR|STEALTH|SPEED|HIDE_TYPE|RES_DARK|RES_NETHER|SEE_INVIS|AGGRAVATE|ESP_UNDEAD|ACTIVATE|INSTA_ART,,地獄の囚人を拘束する首輪だ。多くの囚人の怨念が込められている。,,
219,帯魔力ペンダント,Charmed Pendant,40,27,2,100,50,100,2,100000,0,0,0,0,0d0,0,0,5,0,INT|CHR|INFRA|SEARCH|HIDE_TYPE|FULL_NAME|SEE_INVIS|FREE_ACT|SLOW_DIGEST|REGEN|LITE|WARNING|SH_FIRE|SH_ELEC|SH_COLD|ACTIVATE|INSTA_ART,,,,
220,ものまねの始祖ゴゴの,of Gogo,40,28,4,100,50,100,2,55555,0,0,0,0,0d0,0,0,0,0,INT|WIS|DEX|SEE_INVIS|LITE|INSTA_ART,,,,
221,森の狩人ロビンフッドの,of Robin Hood,19,12,2,100,20,15,30,50000,0,0,0,0,2d1,15,17,0,0,DEX|CHR|STEALTH|XTRA_MIGHT|HIDE_TYPE|SHOW_MODS|XTRA_H_RES,,シャーウッドの森に住む義賊ロビン・フッドの弓だ。,This is of Robin Hood who live in the deep forest.,# from Slash'EM
222,『ヘルファイア』,'Hellfire',19,23,4,100,30,15,110,60000,0,0,0,0,2d1,15,17,0,0,STR|INFRA|RES_FIRE|SH_FIRE|ACTIVATE|HIDE_TYPE|SHOW_MODS,,この燃えるような色のクロスボウは、発射するボルトに炎の力を与えることができる。,This crossbow gives flame energy to bolts which it fires.,
223,名射手ウィリアム・テルの,of Wilhelm Tell,19,23,4,100,35,30,110,50000,0,0,0,0,0d0,40,13,0,0,DEX|HIDE_TYPE|SEE_INVIS|XTRA_MIGHT|SHOW_MODS,,スイスの英雄ウィリアム・テルの使ったクロスボウだ。彼は我が子の頭の上のリンゴを正確に撃ち抜き、民衆を苦しめる悪代官ゲスラーを打ち破った。,"With this crossbow, Swiss hero Tell shot an apple exactly though it was on his son's head, and then he defeated evil magistrate Gessler.",
224,名射手ウィリアム・テルの,of Wilhelm Tell,18,1,0,100,35,35,2,5000,0,0,0,0,6d5,20,16,0,0,KILL_HUMAN,,かつてウィリアム・テルが撃ち放った1本のクロスボウの矢だ。悪代官ゲスラーの命を正確に奪ったという。,It is said that this bolt sticked onto the heart of Gessler when Wilhelm Tell shot it.,#JX#
225,アスクレピオスの,of Aesculapius,21,14,3,100,40,45,160,300000,0,0,0,0,2d11,15,15,5,0,WIS|CHR|BLESSED|LITE|ACTIVATE|SEE_INVIS|FREE_ACT|HOLD_LIFE|REGEN|SLOW_DIGEST|VAMPIRIC|SLAY_ANIMAL|SLAY_DRAGON|SLAY_HUMAN|SLAY_ORC|SLAY_TROLL|SLAY_GIANT|RES_POIS|RES_CONF|RES_CHAOS,,これは、医学の神アスクレピオスの奇跡の六尺棒だ。どんな怪我もたちまち癒してしまう。,"This is the staff of Aesculapius, who is a greek god of the medicine.",#JX#
226,幽体ドラゴン・スケイルメイル,Spectral Dragon Scale Mail,38,3,0,100,75,30,100,350000,0,0,40,0,2d4,-2,0,20,0,SH_COLD|RES_COLD|RES_POIS|RES_CONF|RES_FEAR|RES_NETHER|RES_NEXUS|RES_DISEN|SEE_INVIS|HOLD_LIFE|LEVITATION|CURSED|HEAVY_CURSE|DRAIN_EXP|FULL_NAME,,このドラゴンの鱗鎧は、かつて強大な力を誇っていたワイアームの怨霊の鱗から作られたものだ。うっすらと白く透き通っている。,A white transparent dragon scale mail which was made fromthe tortured soul of a once powerful wyrm.,
227,『降妖宝杖』,of Sha Wujing,22,14,2,100,30,30,175,100000,0,0,0,0,3d7,12,10,0,0,BLESSED|STR|WIS|SLAY_EVIL|SLAY_UNDEAD|KILL_DEMON|SEE_INVIS|REGEN|INFRA|RES_ACID|RES_COLD|RES_DARK|RES_FEAR,,河童の妖怪沙悟浄の使った武器だ。三日月状の刃が棒の先端についているため、錫杖のように見える。悟浄はこの武器を手に三蔵法師の旅を助けた。,This lajatang looks like a staff because it has only a blade which looks like a half moon. Sha Wujing helped a long journy of Tang Sanzang with it.,
228,殺人鬼エルミの,of Elmi the Murder,22,1,2,100,15,10,60,50000,0,0,0,0,3d5,5,19,0,0,DEX|STEALTH|HIDE_TYPE|FORCE_WEAPON|KILL_HUMAN|VORPAL|SEE_INVIS,,ラフノール中を震え上がらせた殺人鬼エルミの使った手斧だ。ラフノールはこの殺人鬼を捕らえるために、20人以上の行者(エスパー)を投入したという。「この手口には見覚えがある…」(聖悠紀「超人ロック『光の剣』」),This is a hatchet of Elmi who was a horrible muder of Raffnor.,
229,『太郎太刀』,'Taro Dachi',23,27,4,100,40,25,300,120000,0,0,0,0,9d4,0,0,-5,0,STR|RES_FEAR|VORPAL|SLAY_HUMAN|SLAY_ORC|SLAY_TROLL|SLAY_GIANT,,刀身五尺三寸の長くて重い太刀だ。朝倉家家臣真柄直隆は、この大きな太刀を手にして多くの敵兵の命を奪いさった。その強さゆえに敵陣に突っ込みすぎたという。,Asakura's captain Naotaka Magara defeated a lot of soldierswith this large katana.,
230,手品師の,of Magician,23,1,0,100,1,1,5,3000,0,0,0,0,1d1,0,0,0,0,,,このダガーは人を傷つけることはないだろう。,This dagger can not injure someone almostly.,
231,暗殺者荊軻の,of Jing Ke,23,6,1,100,15,15,20,50000,0,0,0,0,2d5,-2,13,0,0,DEX|BLOWS|SPEED|HIDE_TYPE|BRAND_COLD|BRAND_POIS|VORPAL|RES_FEAR,,猛毒の刃を持つ鋭い匕首だ。斬られればたちまち死に至るだろう。燕の刺客荊軻は、この匕首を用いて秦の始皇帝の暗殺を試みた。いまもその執念が宿る。「其人雖已歿　千載有餘情」(陶淵明「詠荊軻」),,
232,農夫マゴットの,of Maggot,22,3,1,100,10,4,70,10000,0,0,0,0,2d3,7,9,0,0,STR|DEX|RES_FIRE|RES_LITE|VORPAL,,これは農夫マゴットの農作業用の鎌だ。どうやら農場に置き忘れてしまったようだ。,This is farmer Maggot's sickle. He left it behind on his farm.,
233,『天女の羽衣』,of the Heavenly Maiden,35,5,4,100,50,3,0,45000,0,0,0,0,0d0,0,0,20,0,CHR|LEVITATION|SEE_INVIS|FREE_ACT|ACTIVATE|RES_COLD|RES_ELEC|XTRA_H_RES|XTRA_POWER,,豫章新喩縣男子，見田中有六七女，皆衣毛衣，不知是鳥。匍匐往得其一女所解毛衣，取藏之，即往就諸鳥。諸鳥各飛去，一鳥獨不得去。男子取以為婦。生三女。其母后使女問父，知衣在積稻下，得之，衣而飛去，後復以迎三女，女亦得飛去。(捜神記),"This is a heavenly cloak of the maiden which was stolen by a man, when she was having a bath at a lake with her friend maidens.",
234,源義経の,of Yositsune,32,8,2,100,50,20,60,96000,0,9,7,0,1d2,0,0,8,0,DEX|CON|CHR|SEARCH|INFRA|HIDE_TYPE|RES_FEAR|RES_BLIND|RES_SOUND|WARNING|ESP_HUMAN,,源氏の勇者源義経の飾りのついた星兜だ。義経はこれをかぶり、平氏からの刃や矢の攻撃を防いだ。,This is Yositsune's kabuto. It defended his head against many arrows and blades from his ememies.,
235,源義経の,of Yositsune,37,14,2,100,50,20,200,192000,0,9,17,0,1d4,0,0,28,0,DEX|SPEED|STEALTH|HIDE_TYPE|FREE_ACT|REGEN|SLOW_DIGEST|RES_ACID|RES_FIRE|RES_COLD|RES_ELEC|RES_CONF|RES_CHAOS|RES_NEXUS,,源義経の赤糸威胴丸鎧だ。義経はこれを着て舟から舟へと飛び移った。身につけると彼の身軽さと器用さを感じることができる。,"This is the haramakido of Yositsune who is the best brave warrior of Genji. You can feel his agility and dexterity, when you put it on.",
236,畠山重忠の赤糸威,of the Bando Musha,37,16,2,100,45,15,320,90000,0,11,24,0,1d4,5,5,20,0,STR|CON|CHR|HIDE_TYPE|SHOW_MODS|RES_ACID|RES_COLD|RES_ELEC|RES_BLIND|RES_DISEN|RES_FEAR|XTRA_H_RES,,知勇兼備の武者畠山重忠の赤糸威大鎧だ。清廉潔白をもって知られた重忠は「坂東武士の鑑」と称された。この大鎧は、あたかも彼がここにいるかのように威風堂々としている。,"This is Shigetada Hatakeyama's O-yoroi. He is brave, wise and honest warrior, so he was called the best model of eastern samurai. This O-yoroi is majestical like him.",
237,サブテラの英雄トレマーの,of Tremor,31,1,2,100,50,20,5,86000,0,13,1,0,0d0,5,15,15,0,STR|CON|HIDE_TYPE|FREE_ACT|SHOW_MODS,,荒廃した世界を救うために、「ブラッドストーム」と呼ばれる世の皇帝を決める闘いへ身を投じた英雄のガントレットだ。それ自体が強力な兵器となっている。,,
238,アルダの,of Arda,39,10,2,100,99,120,5,150000,0,0,0,0,1d1,0,0,0,0,ACTIVATE|SEE_INVIS|HOLD_LIFE|RES_LITE|RES_NETHER|INSTA_ART|STR|WIS|INT|DEX|CON|CHR,,アノールの炎、イシルの光、３つのシルマリル、そしてそれらの元となった二本の木、最も古き原初の二つの灯火、そしてアルダの生命全てがこの炎を源としている。これを所持していた事こそがイルーヴァタールの御技の一切が正しきことの証であり、メルコールのいかなる企みも、創造主の手の内にあった理由に他ならない。,,シルマリルの物語、ヴァラクエンダやアイヌリンダレに記述されるところの秘密の炎、不滅の炎、創造の源
239,イェンダーの魔除け,the Amulet of Yendor,40,29,2,100,50,100,50,60000,0,0,0,0,1d1,0,0,0,0,ACTIVATE|SEE_INVIS|HOLD_LIFE|RES_LITE|RES_DISEN|INSTA_ART|WIS|INT|FULL_NAME|QUESTITEM|DIVINE_CURSE,,多元宇宙の遥か昔から数多の挑戦者が求めて止まなかった伝説の魔除けだ。,,御馴染みのアレ
240,ウドゥンの,of Udun,39,11,2,100,99,90,5,150000,0,0,0,0,1d1,0,0,0,0,ACTIVATE|SEE_INVIS|HOLD_LIFE|RES_LITE|RES_NETHER|INSTA_ART|STR|WIS|INT|DEX|CON|CHR,,メルコールに追従したマイア達が、彼が独自に手に入れた創造の力を分け与えられた証そのものと言われる濃い色の炎だ。彼等がヴァリノールの神族と対峙する際は、常にこの炎に身を包み、恐るべき力の悪鬼の姿を取っていたという。,,
241,ゾットの,of Zot,39,12,2,100,99,90,5,150000,0,0,0,0,1d1,0,0,0,0,ACTIVATE|SEE_INVIS|HOLD_LIFE|RES_LITE|RES_NETHER|INSTA_ART|STR|WIS|INT|DEX|CON|CHR,,,,
242,魔術師ワードナの,of Werdna,40,30,2,100,99,100,50,60000,0,0,0,0,1d1,0,0,0,0,ACTIVATE|SEE_INVIS|HOLD_LIFE|RES_LITE|RES_DISEN|INSTA_ART|WIS|INT,,ところで、何か忘れてないか？,,
243,＊THE GHOST WHEEL＊,of Ghost,51,0,2,100,99,100,50,60000,0,0,0,0,1d1,0,0,0,0,INSTA_ART|FULL_NAME,,,,
244,冥王メルコールの,of Melkor,22,2,-2,100,80,100,50,500000,0,0,0,0,9d6,20,25,-30,0,STEALTH|RES_DARK|INFRA|SPEED|RIDING|KILL_ANIMAL|KILL_HUMAN|SLAY_GOOD|FREE_ACT|RES_ACID|RES_ELEC|RES_FIRE|RES_COLD|RES_CONF|RES_CHAOS|SEE_INVIS|TELEPATHY|AGGRAVATE|SHOW_MODS|VORPAL|BRAND_FIRE|BRAND_POIS|LITE,,冥王メルコールはヴァリノールの虜囚の身から脱する際、ウンゴリアントと共にテルペリオンとラウレリンの二本の木を破壊し、ノルドールの長フィンウェを殺して三つのシルマリルを略奪した。これはその際に用いられたと言われる黒く巨大な槍だ。,,
245,アノールの,of Anor,39,11,3,100,99,90,5,150000,0,0,0,0,1d1,0,0,0,0,ACTIVATE|SEE_INVIS|HOLD_LIFE|RES_LITE|RES_NETHER|INSTA_ART|STR|WIS|INT|DEX|CON|CHR,,,,# N: serial number : item name# I: tval : sval : pval# W: depth : rarity : weight : cost# P: base armor class : base damage : plus to-hit : plus to-dam : plus# to-ac# F: flag | flag |etc#JZ#
