"ID","NAME","E_NAME","SYM","COL","RACE","CLASS","PATRON","CHARA","RELM1","RELM2","LEV","RARE","Z","EXP","N_EXP","N_MIN","AGE","SC","DV","SP","VIS","AC","ALERT","STR","INT","WIS","DEX","CON","CHA","M_HB","M_HM","M_WB","M_WM","F_HB","F_HM","F_WB","F_WM","BATTLE","UNDERLING","ARTIFACT","COMMENT","FLAG","ACTION","AUTHORITY","DESCRIPTION",,,,,,,
50,"サラマンダー","Salamander","R","o",106,255,255,255,0,0,2,1,0,12,50,143,0,0,-1,110,8,20,80,10,10,10,10,10,10,87,0,31,0,0,0,0,0,"BITE:FIRE:1d7",,,"J0#","RAND_25|CAN_SWIM|WILD_VOLCANO|DROP_CORPSE|ANIMAL|IM_FIRE|EAT_FIRE_RES",,,"$A small black and orange lizard.
黒とオレンジ色のまだら模様をした小さなトカゲだ。",,,,,,,
51,"ホワイト・ハーピー","White harpy","H","w",17,255,255,255,0,0,2,1,0,7,30,157,0,0,-1,110,16,17,10,10,10,10,10,10,10,170,0,50,0,170,0,50,0,"CLAW:HURT:1d2
CLAW:HURT:1d2
BITE:HURT:1d3",,,"J0#","FEMALE|CAN_FLY|WILD_MOUNTAIN|RAND_50|DROP_CORPSE|ANIMAL|EVIL",,,"$A flying, screeching bird with a woman's face.
女性の顔をした鳥で、辺りを飛び回って金切り声を上げている。",,,,,,,
52,"ブルー・イーク","Blue yeek","y","b",34,255,255,255,0,0,2,1,0,6,30,141,0,0,-1,110,18,14,10,9,9,8,8,9,8,160,8,45,1,140,8,25,1,"HIT:HURT:2d4",,,"J0#","DROP_60|HAS_LITE_1|OPEN_DOOR|BASH_DOOR|DROP_CORPSE|ANIMAL|IM_ACID|CLASS_EGO",,,"$A small humanoid figure.
人間に近い姿をした小さな生物だ。",,,,,,,
53,"農夫マゴットの飼犬『くいつき』","Grip, Farmer Maggot's dog","C","w",92,255,255,1,0,0,2,2,0,40,0,0,0,0,-1,120,30,30,0,10,10,10,10,10,10,50,0,13,0,50,0,13,0,"BITE:HURT:2d4",,,"J0#","UNIQUE|CAN_SPEAK|FORCE_MAXHP|RAND_25|DROP_CORPSE|BASH_DOOR|ANIMAL|NO_CONF|NO_SLEEP|NO_FEAR",,,"$A rather vicious dog belonging to Farmer Maggot.  It thinks you are 
$stealing mushrooms.
農夫マゴットが飼っている少々凶暴な犬だ。それはあなたがキノコを盗んだと
思っている。",,,,,,,
54,"農夫マゴットの飼犬『おおかみ』","Wolf, Farmer Maggot's dog","C","w",92,255,255,4,0,0,2,2,0,40,0,0,0,0,-1,120,30,30,0,10,10,10,10,10,10,50,0,13,0,50,0,13,0,"BITE:HURT:2d4",,,"JZ#","UNIQUE|CAN_SPEAK|FORCE_MAXHP|RAND_25|DROP_CORPSE|BASH_DOOR|ANIMAL|NO_CONF|NO_SLEEP|NO_FEAR",,,"$A rather vicious dog belonging to Farmer Maggot.  It thinks you are 
$stealing mushrooms.
農夫マゴットが飼っている少々凶暴な犬だ。それはあなたがキノコを盗んだと
思っている。",,,,,,,
55,"農夫マゴットの飼犬『きば』","Fang, Farmer Maggot's dog","C","w",92,255,255,5,0,0,2,2,0,40,0,0,0,0,-1,120,30,30,0,10,10,10,10,10,10,50,0,13,0,50,0,13,0,"BITE:HURT:2d4",,,"J0#","UNIQUE|CAN_SPEAK|FORCE_MAXHP|RAND_25|DROP_CORPSE|BASH_DOOR|ANIMAL|NO_CONF|NO_SLEEP|NO_FEAR",,,"$A rather vicious dog belonging to Farmer Maggot.  It thinks you are 
$stealing mushrooms.
農夫マゴットが飼っている少々凶暴な犬だ。それはあなたがキノコを盗んだと
思っている。",,,,,,,
56,"巨大アマガエル","Giant green frog","R","g",106,255,255,255,0,0,2,1,0,8,30,121,0,0,-1,110,12,8,30,10,10,10,10,10,10,90,10,50,5,90,10,50,5,"BITE:HURT:1d7",,,"J0#","RAND_25|WILD_ONLY|WILD_SHORE|WILD_SWAMP|DROP_CORPSE|BASH_DOOR|EAT_POISONOUS|ANIMAL",,,"$It is as big as a wolf.
それは狼と同じくらいの大きさがある。",,,,,,,
57,"好まざる猫『フリージア』","Freesia","f","u",81,255,255,4,0,0,2,1,0,45,0,0,0,0,-1,120,30,30,0,10,10,10,10,10,10,40,0,7,0,40,0,7,0,"CLAW:HURT:2d2
CLAW:HURT:2d3",,,"JZ#
JZ#(コメント)訳は 紫月閑丸さん","UNIQUE|FEMALE|FORCE_MAXHP|DROP_SKELETON|BASH_DOOR|ANIMAL|NO_CONF|NO_SLEEP",,,"$A striped housecat who enjoys hunting. 
それは狩りを楽しむ縞のある家猫だ。",,,,,,,
58,"緑イモムシの大群","Green worm mass","w","g",89,255,255,255,0,0,2,1,0,5,8,78,0,0,-1,100,7,3,10,10,10,10,10,10,10,1,0,1,0,1,0,1,0,"CRAWL:ACID:1d6",,,"J0#","RAND_50|RAND_25|STUPID|WEIRD_MIND|MULTIPLY|ANIMAL|IM_ACID|CAN_SWIM|HURT_LITE|NO_FEAR",,,"$It is a large slimy mass of worms.
それはベトベトしたイモムシの大群だ。",,,,,,,
59,"大黄色ヘビ","Large yellow snake","J","y",95,255,255,255,0,0,2,1,0,11,15,90,0,0,-1,100,5,38,75,10,10,10,10,10,10,290,10,50,5,290,10,50,5,"BITE:HURT:1d7
CRUSH:HURT:2d5",,,"J0#","RAND_25|CAN_SWIM|WILD_ALL|DROP_SKELETON|DROP_CORPSE|BASH_DOOR|ANIMAL",,,"$It is about ten feet long.
それは長さが 3 メートル近くもある。",,,,,,,
60,"洞窟蜘蛛","Cave spider","S","D",98,255,255,255,0,0,2,1,0,9,30,127,0,0,-1,120,8,16,80,10,10,10,10,10,10,160,20,43,10,160,20,43,10,"BITE:HURT:1d5",,,"J0#","FRIENDS|WEIRD_MIND|BASH_DOOR|DROP_SKELETON|DROP_CORPSE|ANIMAL|HURT_LITE",,,"$It is a black spider that moves in fits and starts.
それは黒い蜘蛛で発作的に突如動き出す。",,,,,,,
61,"カラス","Crow","B","s",91,255,255,255,0,0,2,2,0,10,10,68,0,0,-1,120,40,12,0,10,10,10,10,10,10,40,4,5,3,40,4,5,3,"BITE:HURT:1d6
BITE:HURT:1d6",,,"JZ#
JZ#(コメント)訳は 紫月閑丸さん","ANIMAL|WILD_ONLY|CAN_FLY|DROP_CORPSE|FORCE_MAXHP|WILD_GRASS|WILD_WOOD",,,"$It is a hooded crow, gray except for the black wings and head.
それは黒い羽と頭を除けば灰色の、群れているカラスだ。",,,,,,,
62,"山猫","Wild cat","f","U",81,255,255,255,0,0,2,2,0,10,80,198,0,0,-1,120,40,12,0,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"CLAW:HURT:1d6
CLAW:HURT:1d6",,,"J0#
J0# (コメント)
J0# 名前の訳は都々目さんによる
J0#","BASH_DOOR|WILD_ALL|DROP_SKELETON|DROP_CORPSE|ANIMAL",,,"$A larger than normal feline, hissing loudly.  Its velvet paws conceal a
$ fistful of needles.
通常のネコより体が大きくて大きな声で鳴く。
その柔らかく美しい足には鋭い爪が隠されている。",,,,,,,
63,"指輪の放浪者『スメアゴル』","Smeagol, the wanderer of the ring","h","u",3,0,255,5,0,0,52,2,0,16000,0,0,0,0,2,130,20,12,5,24,24,24,24,24,24,128,0,30,0,128,0,30,0,"HIT:HURT:10d10
HIT:HURT:8d6
HIT:HURT:8d6
HIT:HURT:8d6",,,"J0#","UNIQUE|MALE|CAN_SWIM|DROP_SKELETON|DROP_CORPSE|FORCE_MAXHP|CAN_SPEAK|SMART|RAND_25|WILD_ALL|EAT_LOSE_STR|EAT_LOSE_INT|ONLY_ITEM|DROP_1D2|DROP_4D2|DROP_GOOD|TAKE_ITEM|OPEN_DOOR|BASH_DOOR|INVISIBLE|EVIL|FRIENDLY|IM_ACID|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP","1_IN_3|HEAL|BLIND|CONF|CAUSE_4|BRAIN_SMASH|FORGET|S_MONSTERS|BA_NETH",,"なんという事だろうか。真なるアルダの物語において、
サウロンの邪悪な力の哀れな犠牲者、その破滅をもたらした意外なる運命の申し子で
あった彼は、今やサウロンがアンナタールと呼ばれる神々の王の
となった事に応じて、全くの別人に変わり果てた。
今の彼はホビットでありながら、ホビットの弱さを憎む孤独な放浪の覇者であり、
己を力の指輪で束縛した主に対して多大な憎悪と叛意を抱きながらも、
与えられた運命に抗えぬ苦悶の戦士となっている。",,,,,,,
64,"グリーン・ウーズ","Green ooze","j","g",83,255,255,255,0,0,3,2,0,5,15,99,0,0,-1,120,8,16,80,10,10,10,10,10,10,100,30,100,3,100,30,100,3,"CRAWL:ACID:1d7",,,"J0#","RAND_50|RAND_25|DROP_90|STUPID|EMPTY_MIND|IM_ACID|IM_POIS|CAN_SWIM|NO_CONF|NO_SLEEP|NO_FEAR|VARIABLE_SIZE_EGO",,,"$It's green and it's oozing.
それは緑色をしたシミのような生物だ。",,,,,,,
65,"ポルターガイスト","Poltergeist","G","s",100,255,255,255,0,0,3,1,0,9,10,133,0,0,-1,130,8,15,10,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"TOUCH:TERRIFY",,,"J0#","RAND_50|RAND_25|CAN_FLY|DROP_60|DROP_90|INVISIBLE|COLD_BLOOD|PASS_WALL|TAKE_ITEM|EVIL|IM_COLD|IM_POIS|RES_NETH|HURT_LITE|NO_CONF|NO_SLEEP","1_IN_15|BLINK",,"$It is a ghastly, ghostly form.
それは恐ろしげな幽霊のような姿をしている。",,,,,,,
66,"イエロー・ゼリー","Yellow jelly","j","y",83,255,255,255,0,0,3,1,0,13,20,73,0,0,-1,120,2,1,99,10,10,10,10,10,10,100,30,100,3,100,30,100,3,"TOUCH:POISON:1d7",,,"J0#","NEVER_MOVE|CAN_SWIM|STUPID|EMPTY_MIND|IM_POIS|HURT_LITE|NO_CONF|NO_SLEEP|NO_FEAR|VARIABLE_SIZE_EGO","1_IN_15|DRAIN_MANA",,"$It's a large pile of yellow flesh.
それは黄色い肉のような物質の塊だ。",,,,,,,
67,"銀青ムカデ","Metallic blue centipede","c","B",82,255,255,255,0,0,3,1,0,8,15,77,0,0,-1,120,6,6,15,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"CRAWL:HURT:1d4",,,"J0#","RAND_50|DROP_SKELETON|WEIRD_MIND|BASH_DOOR|WILD_ALL|ANIMAL",,,"$It is about four feet long and carnivorous.
それは長さが 1.5 メートル近くもある肉食生物だ。",,,,,,,
68,"ワタリガラス","Raven","B","D",91,255,255,255,0,0,3,2,0,9,100,151,0,0,-1,120,40,12,0,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"BITE:HURT:1d7
BITE:HURT:1d7",,,"JZ#
JZ#(コメント)訳は 紫月閑丸さん","ANIMAL|WILD_ONLY|CAN_FLY|DROP_CORPSE|FORCE_MAXHP|WILD_GRASS|WILD_WOOD",,,"$Larger than a crow, pitch black.
それは真っ黒で、カラスよりも大きい。",,,,,,,
69,"巨大白シラミ","Giant white louse","I","w",94,255,255,255,0,0,3,1,0,1,0,0,0,0,-1,120,6,5,10,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"BITE:HURT:1d3",,,"J0#","RAND_50|RAND_25|CAN_FLY|MULTIPLY|WEIRD_MIND|ANIMAL",,,"$It is six inches long.
それは 30 センチもの大きさがある。",,,,,,,
70,"ピラニア","Piranha","l","B",84,255,255,255,0,0,3,1,0,9,40,187,0,0,-1,120,20,8,5,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"BITE:HURT:13d1",,,"JZ#","FRIENDS|AQUATIC|ANIMAL|WILD_ALL|RES_WATE",,,"$Bloodthirsty fish who can smell your blood from a great distance.
この血に飢えた魚はあなたの血の匂いを遠くからかぎ分ける。",,,,,,,
71,"ブラック・ナーガ","Black naga","n","D",22,255,255,255,0,0,3,1,0,22,40,94,0,0,-1,110,16,40,120,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"CRUSH:HURT:2d6",,,"J0#","FEMALE|RAND_25|DROP_60|DROP_CORPSE|BASH_DOOR|CAN_SWIM|EAT_POISONOUS|EAT_GIVE_DEX|EAT_ACIDIC|EVIL",,,"$A large black serpent's body with a female torso.
女性の上半身を持った大きな黒いヘビだ。",,,,,,,
72,"斑点おばけキノコ","Spotted mushroom patch",",","o",104,255,255,255,0,0,3,1,0,4,20,108,0,0,-1,110,2,1,0,10,10,10,10,10,10,100,30,100,3,100,30,100,3,"SPORE:POISON:2d8",,,"J0#","NEVER_MOVE|WILD_SWAMP|STUPID|EMPTY_MIND|IM_POIS|NO_CONF|NO_SLEEP|NO_FEAR|VARIABLE_SIZE_EGO",,,"$Yum!  It looks quite tasty.
うーん！それはとてもおいしそうに見える。",,,,,,,
73,"シルバー・ゼリー","Silver jelly","j","W",83,255,255,255,0,0,3,2,0,14,25,84,0,0,-1,120,2,1,99,10,10,10,10,10,10,100,30,100,3,100,30,100,3,"TOUCH:EAT_LITE:1d6
TOUCH:EAT_LITE:1d6",,,"J0#","NEVER_MOVE|CAN_SWIM|HAS_DARK_1|STUPID|EMPTY_MIND|IM_POIS|NO_CONF|NO_SLEEP|NO_FEAR|VARIABLE_SIZE_EGO","1_IN_15|DRAIN_MANA",,"$It is a large pile of silver flesh that sucks all light from its 
$surroundings.
それは銀色の肉のような物質の塊で、付近の光を全て吸い取る。",,,,,,,
74,"貧弱ホビット","Scruffy looking hobbit","h","s",3,255,255,255,0,0,3,1,0,5,5000,539,0,0,-1,110,16,8,10,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"HIT:HURT:1d7
TOUCH:EAT_GOLD",,,"J0#","MALE|HAS_LITE_1|DROP_60|TAKE_ITEM|OPEN_DOOR|BASH_DOOR|DROP_SKELETON|DROP_CORPSE|EVIL",,,"$A short little guy, in bedraggled clothes.  He appears to be looking 
$for a good tavern.
汚い服に身を包んだ背の低いホビットだ。きっと安い居酒屋を探し回って
いるのだろう。",,,,,,,
75,"巨大シロアリ","Giant white ant","a","w",77,255,255,255,0,0,3,1,0,9,40,168,0,0,-1,110,8,16,80,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"BITE:HURT:1d7",,,"J0#","WEIRD_MIND|BASH_DOOR|WILD_GRASS|ANIMAL|DROP_CORPSE",,,"$It is about two feet long and has sharp pincers.
それは大きさが 60 センチ近くあり、さらに鋭いアゴも持っている。",,,,,,,
76,"イエロー・モルド","Yellow mold","m","y",85,255,255,255,0,0,3,1,0,11,50,113,0,0,-1,110,2,10,99,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"SPORE:HURT:1d8",,,"J0#","NEVER_MOVE|STUPID|EMPTY_MIND|IM_POIS|NO_CONF|NO_SLEEP|NO_FEAR",,,"$It is a strange growth on the dungeon floor.
それはダンジョンの床に生えている奇妙なカビだ。",,,,,,,
77,"銀赤ムカデ","Metallic red centipede","c","R",82,255,255,255,0,0,3,1,0,14,150,276,0,0,-1,120,8,9,20,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"CRAWL:HURT:1d4",,,"J0#","RAND_25|WEIRD_MIND|BASH_DOOR|WILD_ALL|DROP_SKELETON|ANIMAL",,,"$It is about four feet long and carnivorous.
それは長さが 1.5 メートル近くもある肉食生物だ。",,,,,,,
78,"黄イモムシの大群","Yellow worm mass","w","y",89,255,255,255,0,0,3,2,0,5,10,89,0,0,-1,100,7,4,10,10,10,10,10,10,10,1,0,1,0,1,0,1,0,"CRAWL:LOSE_DEX:1d5",,,"J0#","RAND_50|RAND_25|CAN_SWIM|STUPID|WEIRD_MIND|MULTIPLY|EAT_LOSE_DEX|ANIMAL|HURT_LITE|NO_FEAR",,,"$It is a large slimy mass of worms.
それはベトベトしたイモムシの大群だ。",,,,,,,
79,"透明イモムシの大群","Clear worm mass","w","B",89,255,255,255,0,0,3,2,0,5,0,0,0,0,-1,100,7,1,10,10,10,10,10,10,10,1,0,1,0,1,0,1,0,"CRAWL:POISON:1d4",,,"J0#","ATTR_CLEAR|CAN_SWIM|RAND_50|RAND_25|STUPID|WEIRD_MIND|INVISIBLE|MULTIPLY|ANIMAL|EAT_CONF|EAT_POISONOUS|IM_POIS|HURT_LITE|NO_FEAR",,,"$It is a disgusting mass of poisonous worms.
それは毒を持った汚らわしいイモムシの大群だ。",,,,,,,
80,"発光アイ","Radiation eye","e","R",80,255,255,255,0,0,3,1,0,7,0,0,0,0,-1,110,2,6,10,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"GAZE:LOSE_STR:1d10",,,"J0#","NEVER_MOVE|CAN_FLY|DROP_CORPSE|SELF_LITE_1|HURT_LITE|NO_FEAR|EAT_MANA|EAT_LOSE_STR","1_IN_11|DRAIN_MANA",,"$A disembodied eye, crackling with energy.
エネルギーを放出してパチパチと輝いている、体を持たない目玉だ。",,,,,,,
81,"黄色い光","Yellow light","*","y",93,255,255,255,0,0,4,1,0,5,0,0,0,0,-1,120,8,12,30,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"EXPLODE:BLIND",,,"JZ#
JZ#(コメント)訳は 紫月閑丸さん","RES_LITE|EMPTY_MIND|CAN_FLY|NONLIVING|SELF_LITE_1|SELF_LITE_2",,,"$A fast-moving bright light.
それは素早く動く、輝く光体だ。",,,,,,,
82,"洞窟トカゲ","Cave lizard","R","u",106,255,255,255,0,0,4,1,0,9,30,134,0,0,-1,110,8,16,80,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"BITE:HURT:1d10",,,"J0#","ANIMAL|CAN_SWIM|DROP_CORPSE",,,"$It is an armoured lizard with a powerful bite.
固い皮を持ったトカゲで噛む力が強い。",,,,,,,
83,"見習レンジャー","Novice ranger","p","g",0,4,255,255,0,0,4,1,0,18,500,1039,0,0,-1,110,20,0,5,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"SHOOT:HURT:2d7
HIT:HURT:1d7
HIT:HURT:1d7",,,"J0#","MALE|HAS_LITE_1|RACE_EGO|FORCE_SLEEP|DROP_SKELETON|DROP_CORPSE|DROP_60|EAT_LOSE_STR|EAT_LOSE_WIS|EAT_GIVE_CON|OPEN_DOOR|BASH_DOOR|WILD_WOOD","1_IN_9|SHOOT|MISSILE",,"$An agile hunter, ready and relaxed.
機敏な野伏で、常に戦闘を意識している。",,,,,,,
84,"ブルー・ゼリー","Blue jelly","j","b",83,255,255,255,0,0,4,1,0,14,30,101,0,0,-1,110,2,1,99,10,10,10,10,10,10,100,30,100,3,100,30,100,3,"TOUCH:COLD:2d5",,,"J0#","NEVER_MOVE|COLD_BLOOD|STUPID|EMPTY_MIND|CAN_SWIM|IM_COLD|HURT_LITE|NO_CONF|NO_SLEEP|NO_FEAR|VARIABLE_SIZE_EGO",,,"$It's a large pile of pulsing blue flesh.
それは脈打つ青い肉のような物質の塊だ。",,,,,,,
85,"銅のクリーピングコイン","Creeping copper coins","$","u",90,255,255,255,0,0,4,2,0,9,40,117,0,0,-1,100,3,24,10,10,10,10,10,10,10,165,10,55,3,0,0,0,3,"HIT:HURT:1d7
TOUCH:POISON:2d5",,,"J0#","ONLY_GOLD|DROP_1D2|COLD_BLOOD|BASH_DOOR|ANIMAL|IM_POIS|NO_CONF|NO_SLEEP",,,"$It is a pile of coins.
それはコインの塊だ。",,,,,,,
86,"巨大白ネズミ","Giant white rat","r","W",87,255,255,255,0,0,4,1,0,2,20,156,0,0,-1,110,8,7,30,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"BITE:POISON:1d6",,,"J0#","RAND_25|MULTIPLY|ANIMAL",,,"$It is a very vicious rodent.
それはひじょうに凶暴な齧歯類の生物だ。",,,,,,,
87,"小汚いスナガ","Snotling","o","G",26,255,255,255,0,0,4,1,0,15,30,118,0,0,-1,110,20,0,30,8,8,8,8,8,8,140,4,30,1,140,4,30,1,"HIT:HURT:1d9",,,"JZ#
JZ#(コメント)訳は 紫月閑丸さん","MALE|FRIENDS|DROP_60|RAND_50|DROP_SKELETON|DROP_CORPSE|OPEN_DOOR|BASH_DOOR|WILD_WOOD|EAT_POISONOUS|RES_DARK|EVIL|HURT_LITE|EAT_GIVE_DEX|EAT_LOSE_STR|EAT_LOSE_CHR|CLASS_EGO",,,"それはオークの最下級の中でもさらに悲惨な一族だ。彼等はいつも荒々しく叫びながら走り回っている！",,,,,,,
88,"メカジキ","Swordfish","l","W",84,255,255,255,0,0,4,2,0,15,0,0,0,0,-1,120,14,10,20,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"STING:HURT:7d1
STING:HURT:7d1",,,"JZ#
JZ#(コメント)訳は 紫月閑丸さん","ANIMAL|AQUATIC|WILD_ALL|RES_WATE",,,"$An animal with a swordlike ""beak"".
それは剣のような""鉤鼻""を持った魚だ。",,,,,,,
89,"青イモムシの大群","Blue worm mass","w","b",89,255,255,255,0,0,4,1,0,5,20,105,0,0,-1,100,7,12,10,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"CRAWL:COLD:1d7",,,"J0#","RAND_50|RAND_25|STUPID|WEIRD_MIND|COLD_BLOOD|MULTIPLY|ANIMAL|IM_COLD|CAN_SWIM|HURT_LITE|NO_FEAR",,,"$It is a large slimy mass of worms.
それはベトベトしたイモムシの大群だ。",,,,,,,
90,"大灰色ヘビ","Large grey snake","J","s",95,255,255,255,0,0,4,1,0,14,25,106,0,0,-1,100,6,41,50,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"BITE:HURT:1d8
CRUSH:HURT:1d10",,,"J0#","RAND_25|CAN_SWIM|DROP_SKELETON|DROP_CORPSE|BASH_DOOR|WILD_ALL|ANIMAL",,,"$It is about ten feet long.
それは長さが 3 メートル近くもある。",,,,,,,
91,"トゥック家の『ペレグリン』","Peregrin Took","h","w",3,255,255,255,0,0,14,4,0,0,0,0,0,0,0,110,40,10,3,13,13,13,13,13,13,99,0,23,0,99,0,23,0,"HIT:HURT:4d5
HIT:HURT:4d5
HIT:HURT:4d5",,,"D'ang#","UNIQUE|MALE|CAN_SPEAK|DROP_CORPSE|FRIENDLY|FORCE_MAXHP|GOOD|ONLY_ITEM|DROP_90|DROP_GOOD|DROP_GREAT|OPEN_DOOR|BASH_DOOR|HAS_LITE_1|NO_CONF|NO_SLEEP",,,,,,,,,,
92,"イウォーク","Ewok","h","G",0,255,255,255,0,0,5,10,0,20,0,0,0,0,-1,110,10,10,10,10,10,10,10,10,10,102,10,20,2,102,10,20,2,"SHOOT:HURT:2d5
HIT:HURT:2d4
HIT:HURT:2d4",,,"JZ#
JZ#(コメント)訳は 紫月閑丸さん","DROP_60|OPEN_DOOR|BASH_DOOR|FRIENDS|DROP_CORPSE|WILD_WOOD|HAS_LITE_1","1_IN_8|SHOOT",,"$A cute, furry little animal, full of merchandising potential. 
それは小さな毛むくじゃらのかわいい熊で、商業的価値が高い。",,,,,,,
93,"レッド・イーク","Red Yeek","y","R",34,255,255,255,0,0,11,1,0,24,120,224,0,0,-1,110,18,18,10,15,8,9,12,13,11,165,8,45,1,150,8,34,1,"HIT:HURT:2d5",,,"J0#","DROP_90|DROP_CORPSE|HAS_LITE_1|OPEN_DOOR|BASH_DOOR|ANIMAL|IM_ACID|CLASS_EGO|CHARA_EGO",,,"それは奇妙な人間型のモンスターだ。かなり血の気が多く、常に全力で殴りかかってくる。",,,,,,,
94,"グリーン・ナーガ","Green naga","n","g",22,255,255,255,0,0,5,1,0,30,40,130,0,0,-1,110,18,40,120,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"CRUSH:HURT:2d6
SPIT:ACID:2d8",,,"J0#","FEMALE|RAND_25|TAKE_ITEM|DROP_60|DROP_CORPSE|BASH_DOOR|CAN_SWIM|WILD_SHORE|EVIL|IM_ACID|EAT_ACIDIC",,,"$A large green serpent with a female's torso.  Her green skin glistens with 
$acid.
女性の上半身を持った大きなヘビだ。その緑の肌は酸に満ちている。",,,,,,,
95,"巨大ヒル","Giant leech","w","v",89,255,255,255,0,0,5,1,0,20,0,0,0,0,-1,120,10,20,50,10,10,10,10,10,10,245,10,200,2,245,10,200,2,"BITE:HURT:4d1
BITE:HURT:4d1",,,"JZ#
JZ#(コメント)訳は 紫月閑丸さん","ANIMAL|AQUATIC|WEIRD_MIND|RAND_25|RES_WATE",,,"$Yech! The disgusting thing only wants your blood!
げぇ！それはあなたの血を欲しているだけの嫌な奴だ！",,,,,,,
96,"バラクーダ","Barracuda","l","b",84,255,255,255,0,0,5,2,0,30,0,0,0,0,-1,120,20,45,20,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"BITE:HURT:13d1
BITE:HURT:2d7",,,"JZ#
JZ#(コメント)訳は 紫月閑丸さん","AQUATIC|ANIMAL|WILD_ALL|RES_WATE",,,"$A predatory fish with razor-sharp teeth.
それはきわどく鋭い歯を持った肉食の魚だ。",,,,,,,
97,"見習パラディン","Novice paladin","p","w",0,5,255,255,0,0,4,1,0,20,500,1038,0,0,-1,110,20,0,5,10,10,10,10,10,10,170,10,61,2,163,10,54,2,"HIT:HURT:2d4
HIT:HURT:2d4",,,"J0#","MALE|GOOD|HAS_LITE_1|RACE_EGO|FORCE_SLEEP|DROP_60|WILD_ALL|DROP_SKELETON|DROP_CORPSE|OPEN_DOOR|BASH_DOOR|EAT_GIVE_WIS|EAT_LOSE_INT","1_IN_9|SCARE|CAUSE_1",,"$An adventurer both devoutly religious and skillful in combat. 
$He seems to consider you an agent of the devil.
深い信仰心と巧みな戦闘技術を持った冒険者だ。
彼はあなたを悪の使いとみなしているようだ。",,,,,,,
98,"ゾッグ","Zog","h","b",0,255,255,255,0,0,5,2,0,25,0,0,0,0,-1,110,20,20,20,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"HIT:HURT:2d5
HIT:HURT:2d5
DROOL",,,"JZ#","EVIL|OPEN_DOOR|BASH_DOOR|DROP_90|DROP_SKELETON",,,"$Drooling, insectoid aliens with disgusting habits.
よだれを垂らしている昆虫型のエイリアンで、気持ち悪い習性を持っている。",,,,,,,
99,"ブルー・ウーズ","Blue ooze","j","b",83,255,255,255,0,0,5,1,0,7,0,0,0,0,-1,110,8,16,80,10,10,10,10,10,10,100,30,100,3,100,30,100,3,"CRAWL:COLD:1d8",,,"J0#","RAND_50|RAND_25|DROP_60|STUPID|EMPTY_MIND|CAN_SWIM|IM_COLD|NO_CONF|NO_SLEEP|NO_FEAR|VARIABLE_SIZE_EGO",,,"$It's blue and it's oozing.
それは青色をしたシミのような生物だ。",,,,,,,
100,"緑の食いしん坊ゴースト","Green glutton ghost","G","g",100,255,255,255,0,0,5,1,0,15,15,133,0,0,-1,130,10,20,10,10,10,10,10,10,10,165,10,55,3,165,10,55,3,"TOUCH:EAT_FOOD:1d1",,,"J0#","RAND_50|RAND_25|DROP_60|DROP_90|CAN_FLY|INVISIBLE|COLD_BLOOD|PASS_WALL|EVIL|RES_NETH|NO_CONF|NO_SLEEP",,,"$It is a very ugly green ghost with a voracious appetite.
それは尽きることのない旺盛な食欲を持った、緑色の醜いゴーストだ。",,,,,,,
101,"グリーン・ゼリー","Green jelly","j","g",83,255,255,255,0,0,5,1,0,18,40,131,0,0,-1,120,2,1,99,10,10,10,10,10,10,100,30,100,3,100,30,100,3,"TOUCH:ACID:1d4",,,"J0#","NEVER_MOVE|STUPID|EMPTY_MIND|CAN_SWIM|IM_ACID|HURT_LITE|NO_CONF|NO_SLEEP|NO_FEAR|VARIABLE_SIZE_EGO",,,"$It is a large pile of pulsing green flesh.
それは脈打つ緑色の肉のような物質の塊だ。",,,,,,,
